age,co2
32500,233.21838661401512
32400,233.9725414453115
32300,235.1795542141526
32200,236.5100915086912
32100,237.84062880322978
32000,238.98085655373433
31900,239.4141094048216
31800,239.84736225590885
31700,240.28061510699612
31600,240.71386795808337
31500,241.6201230193628
31400,242.8008414685339
31300,243.98155991770497
31200,245.16227836687605
31100,246.324854813147
31000,246.46232985231396
30900,246.59980489148091
30800,246.73727993064787
30700,246.87475496981483
30600,247.0122300089818
30500,247.4424717804899
30400,248.3957295101914
30300,249.34898723989286
30200,250.3022449695943
30100,249.88844329172238
30000,248.0574659754515
29900,246.2264886591806
29800,244.3955113429097
29700,242.89444766385066
29600,242.07667194213778
29500,241.2588962204249
29400,240.44112049871202
29300,239.62334477699915
29200,238.80556905528627
29100,237.961241198779
29000,237.09358451523113
28900,236.22592783168324
28800,235.35827114813534
28700,234.4310492629052
28600,233.29901868148931
28500,232.16698810007344
28400,231.0349575186576
28300,229.90292693724172
28200,228.77089635582584
28100,227.88285961874357
28000,226.9965276203296
27900,226.11019562191564
27800,225.22386362350167
27700,224.3375316250877
27600,223.45119962667374
27500,222.97528542983113
27400,222.5366389644112
27300,222.09799249899123
27200,221.6593460335713
27100,221.22069956815133
27000,221.3456205183645
26900,221.81064831314796
26800,222.27567610793142
26700,222.74070390271487
26600,223.20573169749832
26500,223.53711368182573
26400,222.48688285465968
26300,221.43665202749364
26200,220.3864212003276
26100,219.33619037316154
26000,218.2859595459955
25900,218.39059007894045
25800,219.48614401600858
25700,220.5816979530767
25600,221.67725189014484
25500,222.772805827213
25400,223.86835976428114
25300,224.5438888547242
25200,225.16724160256223
25100,225.79059435040028
25000,226.4139470982383
24900,227.03729984607637
24800,227.528802083359
24700,227.86099126226446
24600,228.19318044116994
24500,228.5253696200754
24400,228.85755879898088
24300,229.00801297021331
24200,229.14633589603707
24100,229.28465882186086
24000,229.42298174768464
23900,229.56130467350843
23800,229.6996275993322
23700,229.99364583747965
23600,230.34611245477828
23500,230.6985790720769
23400,231.05104568937554
23300,231.40351230667414
23200,231.51852794497543
23100,231.44686134981114
23000,231.37519475464686
22900,231.30352815948257
22800,231.23186156431828
22700,231.160194969154
22600,231.35429447444574
22500,231.87362196515346
22400,232.39294945586116
22300,232.91227694656888
22200,233.4316044372766
22100,233.66972705676952
22000,233.49061713449527
21900,233.311507212221
21800,233.13239728994674
21700,232.95328736767246
21600,232.7741774453982
21500,232.59506752312396
21400,232.5349449760246
21300,232.8922370606253
21200,233.24952914522595
21100,233.6068212298266
21000,233.96411331442727
20900,234.32140539902792
20800,234.67869748362858
20700,235.03598956822924
20600,235.65923575718062
20500,236.423868131243
20400,237.1885005053054
20300,237.9531328793678
20200,238.58337394900045
20100,239.146780566651
20000,239.71018718430153
19900,240.27359380195207
19800,240.8370004196026
19700,241.40040703725313
19600,241.96381365490367
19500,242.42272554170682
19400,242.49901508602684
19300,242.5753046303469
19200,242.6515941746669
19100,242.72788371898696
19000,242.80417326330698
18900,242.88046280762703
18800,243.18098586357507
18700,243.65850919028796
18600,244.13603251700084
18500,244.61355584371375
18400,245.09107917042664
18300,245.56860249713952
18200,246.04612582385244
18100,246.14301151123612
18000,246.06499597135067
17900,245.9869804314652
17800,245.90896489157976
17700,245.8309493516943
17600,245.69994633045923
17500,245.27147675929217
17400,244.8430071881251
17300,244.41453761695806
17200,243.986068045791
17100,243.55759847462394
17000,243.1291289034569
16900,242.70065933228983
16800,242.28143473497263
16700,241.90134537129865
16600,241.52125600762466
16500,241.1411666439507
16400,240.7610772802767
16300,240.38098791660275
16200,240.00089855292876
16100,240.17499771170475
16000,240.68110662333058
15900,241.18721553495638
15800,241.6933244465822
15700,242.19943335820804
15600,242.70554226983384
15500,243.1783530809146
15400,243.1538995236907
15300,243.12944596646682
15200,243.10499240924293
15100,243.08053885201903
